flag_id,date,zone,hour,traffic_level,weather
591,2026-06-01,Koramangala,14,high,Clear
592,2026-06-01,Koramangala,15,medium,Cloudy
593,2026-06-01,Koramangala,16,low,Cloudy
594,2026-06-01,Koramangala,17,medium,Clear
595,2026-06-01,Koramangala,18,medium,Clear
596,2026-06-01,Koramangala,19,low,Clear
597,2026-06-01,Koramangala,20,medium,Clear
598,2026-06-01,Koramangala,21,low,Cloudy
599,2026-06-01,Koramangala,22,high,Cloudy
600,2026-06-01,Koramangala,23,medium,Clear
601,2026-06-02,Koramangala,0,low,Clear
602,2026-06-02,Koramangala,1,low,Clear
603,2026-06-02,Koramangala,2,low,Rain
604,2026-06-02,Koramangala,3,low,Clear
605,2026-06-02,Koramangala,4,low,Cloudy
606,2026-06-02,Koramangala,5,low,Clear
607,2026-06-02,Koramangala,6,low,Rain
608,2026-06-02,Koramangala,7,medium,Clear
609,2026-06-02,Koramangala,8,low,Clear
610,2026-06-02,Koramangala,9,medium,Clear
611,2026-06-02,Koramangala,10,high,Clear
612,2026-06-02,Koramangala,11,medium,Cloudy
613,2026-06-02,Koramangala,12,high,Clear
614,2026-06-02,Koramangala,13,medium,Clear
615,2026-06-02,Koramangala,14,high,Clear
616,2026-06-02,Koramangala,15,high,Clear
617,2026-06-02,Koramangala,16,low,Clear
618,2026-06-02,Koramangala,17,medium,Clear
619,2026-06-02,Koramangala,18,high,Clear
620,2026-06-02,Koramangala,19,high,Clear
621,2026-06-02,Koramangala,20,high,Rain
622,2026-06-02,Koramangala,21,high,Rain
623,2026-06-02,Koramangala,22,medium,Clear
624,2026-06-02,Koramangala,23,low,Clear
625,2026-06-03,Koramangala,0,medium,Clear
626,2026-06-03,Koramangala,1,low,Clear
627,2026-06-03,Koramangala,2,low,Clear
628,2026-06-03,Koramangala,3,low,Clear
629,2026-06-03,Koramangala,4,low,Clear
630,2026-06-03,Koramangala,5,low,Clear
631,2026-06-03,Koramangala,6,low,Rain
632,2026-06-03,Koramangala,7,low,Clear
633,2026-06-03,Koramangala,8,low,Clear
634,2026-06-03,Koramangala,9,low,Clear
635,2026-06-03,Koramangala,10,medium,Clear
636,2026-06-03,Koramangala,11,medium,Cloudy
637,2026-06-03,Koramangala,12,high,Clear
638,2026-06-03,Koramangala,13,high,Clear
639,2026-06-03,Koramangala,14,low,Cloudy
640,2026-06-03,Koramangala,15,low,Clear
641,2026-06-03,Koramangala,16,medium,Clear
642,2026-06-03,Koramangala,17,medium,Clear
643,2026-06-03,Koramangala,18,medium,Clear
644,2026-06-03,Koramangala,19,low,Clear
645,2026-06-03,Koramangala,20,low,Clear
646,2026-06-03,Koramangala,21,medium,Clear
647,2026-06-03,Koramangala,22,medium,Clear
648,2026-06-03,Koramangala,23,high,Clear
649,2026-06-04,Koramangala,0,low,Clear
650,2026-06-04,Koramangala,1,low,Clear
651,2026-06-04,Koramangala,2,low,Cloudy
652,2026-06-04,Koramangala,3,low,Clear
653,2026-06-04,Koramangala,4,low,Cloudy
654,2026-06-04,Koramangala,5,low,Rain
655,2026-06-04,Koramangala,6,low,Rain
656,2026-06-04,Koramangala,7,low,Cloudy
657,2026-06-04,Koramangala,8,medium,Rain
658,2026-06-04,Koramangala,9,medium,Clear
659,2026-06-04,Koramangala,10,medium,Clear
660,2026-06-04,Koramangala,11,low,Clear
661,2026-06-04,Koramangala,12,medium,Clear
662,2026-06-04,Koramangala,13,high,Clear
663,2026-06-04,Koramangala,14,high,Clear
664,2026-06-04,Koramangala,15,low,Rain
665,2026-06-04,Koramangala,16,medium,Clear
666,2026-06-04,Koramangala,17,medium,Clear
667,2026-06-04,Koramangala,18,medium,Cloudy
668,2026-06-04,Koramangala,19,high,Clear
669,2026-06-04,Koramangala,20,medium,Clear
670,2026-06-04,Koramangala,21,low,Clear
671,2026-06-04,Koramangala,22,low,Clear
672,2026-06-04,Koramangala,23,high,Clear
673,2026-06-05,Koramangala,0,low,Clear
674,2026-06-05,Koramangala,1,low,Clear
675,2026-06-05,Koramangala,2,high,Clear
676,2026-06-05,Koramangala,3,medium,Clear
677,2026-06-05,Koramangala,4,low,Clear
678,2026-06-05,Koramangala,5,low,Cloudy
679,2026-06-05,Koramangala,6,high,Clear
680,2026-06-05,Koramangala,7,low,Clear
681,2026-06-05,Koramangala,8,high,Clear
682,2026-06-05,Koramangala,9,medium,Clear
683,2026-06-05,Koramangala,10,medium,Clear
684,2026-06-05,Koramangala,11,medium,Cloudy
685,2026-06-05,Koramangala,12,medium,Clear
686,2026-06-05,Koramangala,13,high,Clear
687,2026-06-05,Koramangala,14,high,Clear
688,2026-06-05,Koramangala,15,low,Cloudy
689,2026-06-05,Koramangala,16,medium,Clear
690,2026-06-05,Koramangala,17,low,Clear
691,2026-06-05,Koramangala,18,medium,Clear
692,2026-06-05,Koramangala,19,high,Clear
693,2026-06-05,Koramangala,20,high,Clear
694,2026-06-05,Koramangala,21,high,Clear
695,2026-06-05,Koramangala,22,high,Clear
696,2026-06-05,Koramangala,23,low,Clear
697,2026-06-06,Koramangala,0,low,Clear
698,2026-06-06,Koramangala,1,low,Rain
699,2026-06-06,Koramangala,2,low,Clear
700,2026-06-06,Koramangala,3,low,Clear
701,2026-06-06,Koramangala,4,low,Clear
702,2026-06-06,Koramangala,5,low,Clear
703,2026-06-06,Koramangala,6,medium,Clear
704,2026-06-06,Koramangala,7,high,Rain
705,2026-06-06,Koramangala,8,medium,Cloudy
706,2026-06-06,Koramangala,9,low,Clear
707,2026-06-06,Koramangala,10,low,Clear
708,2026-06-06,Koramangala,11,medium,Cloudy
709,2026-06-06,Koramangala,12,low,Clear
710,2026-06-06,Koramangala,13,high,Cloudy
711,2026-06-06,Koramangala,14,low,Clear
712,2026-06-06,Koramangala,15,low,Clear
713,2026-06-06,Koramangala,16,high,Cloudy
714,2026-06-06,Koramangala,17,low,Cloudy
715,2026-06-06,Koramangala,18,high,Cloudy
716,2026-06-06,Koramangala,19,high,Clear
717,2026-06-06,Koramangala,20,high,Clear
718,2026-06-06,Koramangala,21,medium,Clear
719,2026-06-06,Koramangala,22,low,Clear
720,2026-06-06,Koramangala,23,low,Clear
721,2026-06-07,Koramangala,0,high,Clear
722,2026-06-07,Koramangala,1,low,Clear
723,2026-06-07,Koramangala,2,medium,Clear
724,2026-06-07,Koramangala,3,low,Rain
725,2026-06-07,Koramangala,4,medium,Clear
726,2026-06-07,Koramangala,5,low,Clear
727,2026-06-07,Koramangala,6,high,Clear
728,2026-06-07,Koramangala,7,low,Cloudy
729,2026-06-07,Koramangala,8,medium,Clear
730,2026-06-07,Koramangala,9,low,Clear
731,2026-06-07,Koramangala,10,low,Clear
732,2026-06-07,Koramangala,11,low,Clear
733,2026-06-07,Koramangala,12,high,Clear
734,2026-06-07,Koramangala,13,high,Clear
735,2026-06-07,Koramangala,14,high,Rain
736,2026-06-07,Koramangala,15,medium,Clear
737,2026-06-07,Koramangala,16,high,Clear
738,2026-06-07,Koramangala,17,low,Clear
739,2026-06-07,Koramangala,18,high,Rain
740,2026-06-07,Koramangala,19,high,Clear
741,2026-06-07,Koramangala,20,high,Clear
742,2026-06-07,Koramangala,21,high,Clear
743,2026-06-07,Koramangala,22,low,Clear
744,2026-06-07,Koramangala,23,low,Clear
745,2026-06-08,Koramangala,0,low,Clear
746,2026-06-08,Koramangala,1,low,Clear
747,2026-06-08,Koramangala,2,low,Clear
748,2026-06-08,Koramangala,3,low,Clear
749,2026-06-08,Koramangala,4,low,Clear
750,2026-06-08,Koramangala,5,low,Cloudy
751,2026-06-08,Koramangala,6,medium,Clear
752,2026-06-08,Koramangala,7,low,Clear
753,2026-06-08,Koramangala,8,low,Clear
754,2026-06-08,Koramangala,9,medium,Clear
755,2026-06-08,Koramangala,10,medium,Rain
756,2026-06-08,Koramangala,11,high,Clear
757,2026-06-08,Koramangala,12,high,Clear
758,2026-06-08,Koramangala,13,medium,Clear
759,2026-06-08,Koramangala,14,medium,Cloudy
760,2026-06-08,Koramangala,15,low,Cloudy
761,2026-06-08,Koramangala,16,low,Cloudy
762,2026-06-08,Koramangala,17,low,Clear
763,2026-06-08,Koramangala,18,high,Clear
764,2026-06-08,Koramangala,19,medium,Clear
765,2026-06-08,Koramangala,20,high,Clear
766,2026-06-08,Koramangala,21,medium,Clear
767,2026-06-08,Koramangala,22,medium,Clear
768,2026-06-08,Koramangala,23,medium,Clear
769,2026-06-09,Koramangala,0,low,Clear
770,2026-06-09,Koramangala,1,low,Clear
771,2026-06-09,Koramangala,2,low,Clear
772,2026-06-09,Koramangala,3,low,Clear
773,2026-06-09,Koramangala,4,high,Clear
774,2026-06-09,Koramangala,5,medium,Clear
775,2026-06-09,Koramangala,6,low,Clear
776,2026-06-09,Koramangala,7,high,Clear
777,2026-06-09,Koramangala,8,high,Cloudy
778,2026-06-09,Koramangala,9,low,Clear
779,2026-06-09,Koramangala,10,medium,Clear
780,2026-06-09,Koramangala,11,high,Cloudy
781,2026-06-09,Koramangala,12,medium,Clear
782,2026-06-09,Koramangala,13,high,Clear
783,2026-06-09,Koramangala,14,high,Clear
784,2026-06-09,Koramangala,15,medium,Clear
785,2026-06-09,Koramangala,16,medium,Clear
786,2026-06-09,Koramangala,17,medium,Clear
787,2026-06-09,Koramangala,18,high,Cloudy
788,2026-06-09,Koramangala,19,medium,Clear
789,2026-06-09,Koramangala,20,low,Clear
790,2026-06-09,Koramangala,21,high,Clear
791,2026-06-09,Koramangala,22,low,Clear
792,2026-06-09,Koramangala,23,medium,Clear
793,2026-06-10,Koramangala,0,high,Clear
794,2026-06-10,Koramangala,1,low,Clear
795,2026-06-10,Koramangala,2,low,Clear
796,2026-06-10,Koramangala,3,low,Cloudy
797,2026-06-10,Koramangala,4,low,Clear
798,2026-06-10,Koramangala,5,low,Clear
799,2026-06-10,Koramangala,6,low,Clear
800,2026-06-10,Koramangala,7,low,Cloudy
801,2026-06-10,Koramangala,8,low,Clear
802,2026-06-10,Koramangala,9,low,Clear
803,2026-06-10,Koramangala,10,low,Clear
804,2026-06-10,Koramangala,11,low,Rain
805,2026-06-10,Koramangala,12,medium,Clear
806,2026-06-10,Koramangala,13,high,Clear
807,2026-06-10,Koramangala,14,medium,Clear
808,2026-06-10,Koramangala,15,low,Clear
809,2026-06-10,Koramangala,16,high,Clear
810,2026-06-10,Koramangala,17,medium,Clear
811,2026-06-10,Koramangala,18,high,Clear
812,2026-06-10,Koramangala,19,high,Cloudy
813,2026-06-10,Koramangala,20,medium,Clear
814,2026-06-10,Koramangala,21,medium,Clear
815,2026-06-10,Koramangala,22,low,Clear
816,2026-06-10,Koramangala,23,medium,Clear
817,2026-06-11,Koramangala,0,low,Rain
818,2026-06-11,Koramangala,1,medium,Clear
819,2026-06-11,Koramangala,2,low,Clear
820,2026-06-11,Koramangala,3,high,Cloudy
821,2026-06-11,Koramangala,4,low,Rain
822,2026-06-11,Koramangala,5,low,Clear
823,2026-06-11,Koramangala,6,low,Rain
824,2026-06-11,Koramangala,7,low,Rain
825,2026-06-11,Koramangala,8,medium,Clear
826,2026-06-11,Koramangala,9,low,Clear
827,2026-06-11,Koramangala,10,low,Clear
828,2026-06-11,Koramangala,11,low,Cloudy
829,2026-06-11,Koramangala,12,high,Clear
830,2026-06-11,Koramangala,13,medium,Clear
831,2026-06-11,Koramangala,14,medium,Clear
832,2026-06-11,Koramangala,15,high,Clear
833,2026-06-11,Koramangala,16,high,Cloudy
834,2026-06-11,Koramangala,17,low,Cloudy
835,2026-06-11,Koramangala,18,medium,Rain
836,2026-06-11,Koramangala,19,medium,Cloudy
837,2026-06-11,Koramangala,20,high,Rain
838,2026-06-11,Koramangala,21,high,Clear
839,2026-06-11,Koramangala,22,low,Clear
840,2026-06-11,Koramangala,23,low,Clear
841,2026-06-12,Koramangala,0,low,Cloudy
842,2026-06-12,Koramangala,1,low,Rain
843,2026-06-12,Koramangala,2,low,Cloudy
844,2026-06-12,Koramangala,3,medium,Clear
845,2026-06-12,Koramangala,4,low,Rain
846,2026-06-12,Koramangala,5,low,Clear
847,2026-06-12,Koramangala,6,low,Clear
848,2026-06-12,Koramangala,7,low,Clear
849,2026-06-12,Koramangala,8,low,Clear
850,2026-06-12,Koramangala,9,high,Clear
851,2026-06-12,Koramangala,10,high,Clear
852,2026-06-12,Koramangala,11,low,Clear
853,2026-06-12,Koramangala,12,high,Clear
854,2026-06-12,Koramangala,13,high,Clear
855,2026-06-12,Koramangala,14,medium,Clear
856,2026-06-12,Koramangala,15,low,Clear
857,2026-06-12,Koramangala,16,medium,Clear
858,2026-06-12,Koramangala,17,low,Cloudy
859,2026-06-12,Koramangala,18,low,Clear
860,2026-06-12,Koramangala,19,high,Clear
861,2026-06-12,Koramangala,20,medium,Clear
862,2026-06-12,Koramangala,21,medium,Clear
863,2026-06-12,Koramangala,22,medium,Clear
864,2026-06-12,Koramangala,23,medium,Cloudy
865,2026-06-13,Koramangala,0,medium,Clear
866,2026-06-13,Koramangala,1,low,Clear
867,2026-06-13,Koramangala,2,low,Clear
868,2026-06-13,Koramangala,3,low,Cloudy
869,2026-06-13,Koramangala,4,low,Clear
870,2026-06-13,Koramangala,5,low,Clear
871,2026-06-13,Koramangala,6,high,Clear
872,2026-06-13,Koramangala,7,medium,Clear
873,2026-06-13,Koramangala,8,medium,Clear
874,2026-06-13,Koramangala,9,low,Clear
875,2026-06-13,Koramangala,10,medium,Clear
876,2026-06-13,Koramangala,11,medium,Clear
877,2026-06-13,Koramangala,12,low,Clear
878,2026-06-13,Koramangala,13,high,Rain
879,2026-06-13,Koramangala,14,high,Clear
880,2026-06-13,Koramangala,15,low,Clear
881,2026-06-13,Koramangala,16,medium,Rain
882,2026-06-13,Koramangala,17,low,Clear
883,2026-06-13,Koramangala,18,medium,Clear
884,2026-06-13,Koramangala,19,high,Clear
885,2026-06-13,Koramangala,20,medium,Clear
886,2026-06-13,Koramangala,21,high,Rain
887,2026-06-13,Koramangala,22,high,Cloudy
888,2026-06-13,Koramangala,23,medium,Clear
889,2026-06-14,Koramangala,0,low,Clear
890,2026-06-14,Koramangala,1,low,Rain
891,2026-06-14,Koramangala,2,low,Cloudy
892,2026-06-14,Koramangala,3,low,Clear
893,2026-06-14,Koramangala,4,low,Cloudy
894,2026-06-14,Koramangala,5,low,Clear
895,2026-06-14,Koramangala,6,low,Clear
896,2026-06-14,Koramangala,7,low,Clear
897,2026-06-14,Koramangala,8,medium,Clear
898,2026-06-14,Koramangala,9,low,Clear
899,2026-06-14,Koramangala,10,medium,Clear
900,2026-06-14,Koramangala,11,low,Clear
901,2026-06-14,Koramangala,12,high,Clear
902,2026-06-14,Koramangala,13,medium,Clear
903,2026-06-14,Koramangala,14,low,Rain
904,2026-06-14,Koramangala,15,medium,Clear
905,2026-06-14,Koramangala,16,low,Clear
906,2026-06-14,Koramangala,17,medium,Rain
907,2026-06-14,Koramangala,18,medium,Clear
908,2026-06-14,Koramangala,19,low,Cloudy
909,2026-06-14,Koramangala,20,medium,Rain
910,2026-06-14,Koramangala,21,high,Clear
911,2026-06-14,Koramangala,22,low,Clear
912,2026-06-14,Koramangala,23,medium,Rain
913,2026-06-15,Koramangala,0,low,Clear
914,2026-06-15,Koramangala,1,low,Cloudy
915,2026-06-15,Koramangala,2,low,Clear
916,2026-06-15,Koramangala,3,high,Clear
917,2026-06-15,Koramangala,4,low,Clear
918,2026-06-15,Koramangala,5,medium,Clear
919,2026-06-15,Koramangala,6,low,Clear
920,2026-06-15,Koramangala,7,high,Clear
921,2026-06-15,Koramangala,8,low,Clear
922,2026-06-15,Koramangala,9,medium,Clear
923,2026-06-15,Koramangala,10,high,Clear
924,2026-06-15,Koramangala,11,low,Clear
925,2026-06-15,Koramangala,12,high,Clear
926,2026-06-15,Koramangala,13,medium,Rain
927,2026-06-15,Koramangala,14,high,Rain
928,2026-06-15,Koramangala,15,high,Clear
929,2026-06-15,Koramangala,16,medium,Clear
930,2026-06-15,Koramangala,17,high,Clear
931,2026-06-15,Koramangala,18,high,Clear
932,2026-06-15,Koramangala,19,medium,Clear
933,2026-06-15,Koramangala,20,high,Cloudy
934,2026-06-15,Koramangala,21,low,Clear
935,2026-06-15,Koramangala,22,low,Clear
936,2026-06-15,Koramangala,23,high,Clear
937,2026-06-16,Koramangala,0,low,Rain
938,2026-06-16,Koramangala,1,low,Clear
939,2026-06-16,Koramangala,2,low,Clear
940,2026-06-16,Koramangala,3,low,Clear
941,2026-06-16,Koramangala,4,low,Cloudy
942,2026-06-16,Koramangala,5,low,Rain
943,2026-06-16,Koramangala,6,low,Clear
944,2026-06-16,Koramangala,7,low,Clear
945,2026-06-16,Koramangala,8,medium,Cloudy
946,2026-06-16,Koramangala,9,low,Clear
947,2026-06-16,Koramangala,10,high,Clear
948,2026-06-16,Koramangala,11,medium,Clear
949,2026-06-16,Koramangala,12,high,Clear
950,2026-06-16,Koramangala,13,medium,Rain
951,2026-06-16,Koramangala,14,medium,Clear
952,2026-06-16,Koramangala,15,medium,Clear
953,2026-06-16,Koramangala,16,medium,Clear
954,2026-06-16,Koramangala,17,high,Clear
955,2026-06-16,Koramangala,18,medium,Clear
956,2026-06-16,Koramangala,19,medium,Cloudy
957,2026-06-16,Koramangala,20,high,Clear
958,2026-06-16,Koramangala,21,high,Clear
959,2026-06-16,Koramangala,22,high,Clear
960,2026-06-16,Koramangala,23,low,Clear
961,2026-06-17,Koramangala,0,low,Clear
962,2026-06-17,Koramangala,1,low,Clear
963,2026-06-17,Koramangala,2,low,Clear
964,2026-06-17,Koramangala,3,low,Clear
965,2026-06-17,Koramangala,4,low,Clear
966,2026-06-17,Koramangala,5,low,Clear
967,2026-06-17,Koramangala,6,medium,Clear
968,2026-06-17,Koramangala,7,medium,Rain
969,2026-06-17,Koramangala,8,low,Rain
970,2026-06-17,Koramangala,9,medium,Clear
971,2026-06-17,Koramangala,10,low,Clear
972,2026-06-17,Koramangala,11,medium,Clear
973,2026-06-17,Koramangala,12,high,Clear
974,2026-06-17,Koramangala,13,high,Clear
975,2026-06-17,Koramangala,14,low,Clear
976,2026-06-17,Koramangala,15,low,Clear
977,2026-06-17,Koramangala,16,medium,Clear
978,2026-06-17,Koramangala,17,high,Cloudy
979,2026-06-17,Koramangala,18,high,Clear
980,2026-06-17,Koramangala,19,high,Rain
981,2026-06-17,Koramangala,20,medium,Clear
982,2026-06-17,Koramangala,21,high,Clear
983,2026-06-17,Koramangala,22,medium,Clear
984,2026-06-17,Koramangala,23,low,Clear
985,2026-06-18,Koramangala,0,low,Clear
986,2026-06-18,Koramangala,1,low,Rain
987,2026-06-18,Koramangala,2,low,Clear
988,2026-06-18,Koramangala,3,low,Cloudy
989,2026-06-18,Koramangala,4,low,Clear
990,2026-06-18,Koramangala,5,medium,Rain
991,2026-06-18,Koramangala,6,low,Rain
992,2026-06-18,Koramangala,7,medium,Clear
993,2026-06-18,Koramangala,8,low,Clear
994,2026-06-18,Koramangala,9,medium,Clear
995,2026-06-18,Koramangala,10,medium,Clear
996,2026-06-18,Koramangala,11,medium,Clear
997,2026-06-18,Koramangala,12,high,Clear
998,2026-06-18,Koramangala,13,high,Clear
999,2026-06-18,Koramangala,14,high,Clear
1000,2026-06-18,Koramangala,15,low,Clear
1001,2026-06-18,Koramangala,16,low,Clear
1002,2026-06-18,Koramangala,17,high,Clear
1003,2026-06-18,Koramangala,18,medium,Rain
1004,2026-06-18,Koramangala,19,high,Rain
1005,2026-06-18,Koramangala,20,low,Clear
1006,2026-06-18,Koramangala,21,low,Clear
1007,2026-06-18,Koramangala,22,high,Clear
1008,2026-06-18,Koramangala,23,medium,Clear
1009,2026-06-19,Koramangala,0,low,Cloudy
1010,2026-06-19,Koramangala,1,low,Clear
1011,2026-06-19,Koramangala,2,high,Clear
1012,2026-06-19,Koramangala,3,medium,Clear
1013,2026-06-19,Koramangala,4,low,Clear
1014,2026-06-19,Koramangala,5,low,Cloudy
1015,2026-06-19,Koramangala,6,low,Clear
1016,2026-06-19,Koramangala,7,low,Clear
1017,2026-06-19,Koramangala,8,medium,Cloudy
1018,2026-06-19,Koramangala,9,medium,Clear
1019,2026-06-19,Koramangala,10,low,Clear
1020,2026-06-19,Koramangala,11,low,Clear
1021,2026-06-19,Koramangala,12,high,Clear
1022,2026-06-19,Koramangala,13,high,Clear
1023,2026-06-19,Koramangala,14,high,Clear
1024,2026-06-19,Koramangala,15,low,Clear
1025,2026-06-19,Koramangala,16,medium,Clear
1026,2026-06-19,Koramangala,17,medium,Clear
1027,2026-06-19,Koramangala,18,medium,Cloudy
1028,2026-06-19,Koramangala,19,high,Clear
1029,2026-06-19,Koramangala,20,high,Clear
1030,2026-06-19,Koramangala,21,high,Clear
1031,2026-06-19,Koramangala,22,low,Clear
1032,2026-06-19,Koramangala,23,high,Clear
1033,2026-06-20,Koramangala,0,low,Rain
1034,2026-06-20,Koramangala,1,low,Clear
1035,2026-06-20,Koramangala,2,low,Clear
1036,2026-06-20,Koramangala,3,low,Clear
1037,2026-06-20,Koramangala,4,low,Cloudy
1038,2026-06-20,Koramangala,5,medium,Cloudy
1039,2026-06-20,Koramangala,6,low,Clear
1040,2026-06-20,Koramangala,7,high,Rain
1041,2026-06-20,Koramangala,8,low,Clear
1042,2026-06-20,Koramangala,9,medium,Cloudy
1043,2026-06-20,Koramangala,10,medium,Clear
1044,2026-06-20,Koramangala,11,low,Clear
1045,2026-06-20,Koramangala,12,high,Clear
1046,2026-06-20,Koramangala,13,high,Cloudy
1047,2026-06-20,Koramangala,14,low,Clear
1048,2026-06-20,Koramangala,15,low,Rain
1049,2026-06-20,Koramangala,16,medium,Clear
1050,2026-06-20,Koramangala,17,medium,Clear
1051,2026-06-20,Koramangala,18,high,Clear
1052,2026-06-20,Koramangala,19,medium,Clear
1053,2026-06-20,Koramangala,20,high,Clear
1054,2026-06-20,Koramangala,21,high,Cloudy
1055,2026-06-20,Koramangala,22,low,Cloudy
1056,2026-06-20,Koramangala,23,low,Clear
1057,2026-06-21,Koramangala,0,low,Cloudy
1058,2026-06-21,Koramangala,1,low,Clear
1059,2026-06-21,Koramangala,2,low,Clear
1060,2026-06-21,Koramangala,3,low,Cloudy
1061,2026-06-21,Koramangala,4,medium,Clear
1062,2026-06-21,Koramangala,5,high,Clear
1063,2026-06-21,Koramangala,6,high,Clear
1064,2026-06-21,Koramangala,7,medium,Clear
1065,2026-06-21,Koramangala,8,high,Clear
1066,2026-06-21,Koramangala,9,low,Clear
1067,2026-06-21,Koramangala,10,medium,Clear
1068,2026-06-21,Koramangala,11,medium,Cloudy
1069,2026-06-21,Koramangala,12,low,Clear
1070,2026-06-21,Koramangala,13,medium,Cloudy
1071,2026-06-21,Koramangala,14,high,Clear
1072,2026-06-21,Koramangala,15,medium,Clear
1073,2026-06-21,Koramangala,16,medium,Rain
1074,2026-06-21,Koramangala,17,medium,Clear
1075,2026-06-21,Koramangala,18,high,Rain
1076,2026-06-21,Koramangala,19,medium,Clear
1077,2026-06-21,Koramangala,20,high,Rain
1078,2026-06-21,Koramangala,21,medium,Clear
1079,2026-06-21,Koramangala,22,low,Clear
1080,2026-06-21,Koramangala,23,medium,Clear
1081,2026-06-22,Koramangala,0,low,Clear
1082,2026-06-22,Koramangala,1,low,Rain
1083,2026-06-22,Koramangala,2,low,Cloudy
1084,2026-06-22,Koramangala,3,low,Clear
1085,2026-06-22,Koramangala,4,low,Clear
1086,2026-06-22,Koramangala,5,low,Clear
1087,2026-06-22,Koramangala,6,low,Cloudy
1088,2026-06-22,Koramangala,7,low,Rain
1089,2026-06-22,Koramangala,8,low,Clear
1090,2026-06-22,Koramangala,9,medium,Clear
1091,2026-06-22,Koramangala,10,low,Clear
1092,2026-06-22,Koramangala,11,low,Clear
1093,2026-06-22,Koramangala,12,high,Cloudy
1094,2026-06-22,Koramangala,13,high,Rain
1095,2026-06-22,Koramangala,14,medium,Clear
1096,2026-06-22,Koramangala,15,low,Cloudy
1097,2026-06-22,Koramangala,16,medium,Clear
1098,2026-06-22,Koramangala,17,low,Clear
1099,2026-06-22,Koramangala,18,high,Cloudy
1100,2026-06-22,Koramangala,19,high,Clear
1101,2026-06-22,Koramangala,20,high,Clear
1102,2026-06-22,Koramangala,21,high,Clear
1103,2026-06-22,Koramangala,22,medium,Cloudy
